target,horizon_bin,n_horizons,mae_mean,rmse_mean,location_id,location_name
cloud,1-24,24,18.987176458040874,25.5449055035909,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
cloud,25-48,24,23.311033646265667,28.718295017878216,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
cloud,49-72,24,25.390421867370605,30.26678983370463,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
cloud,73-100,28,26.412232671465194,31.14216239111764,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
cloud,1-24,24,20.75987895329793,27.446783383687336,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
cloud,25-48,24,23.42494543393453,29.55827768643697,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
cloud,49-72,24,24.106837113698322,29.832672198613484,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
cloud,73-100,28,24.467385087694442,29.90775421687535,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
cloud,1-24,24,23.274301767349243,29.32935110727946,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
cloud,25-48,24,26.873502333958943,32.29394745826721,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
cloud,49-72,24,27.86926817893982,32.90211375554403,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
cloud,73-100,28,27.970404624938965,32.73753711155483,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
cloud,1-24,24,21.088605761528015,27.774121046066284,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
cloud,25-48,24,23.65808622042338,29.883683999379475,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
cloud,49-72,24,24.23006780942281,30.12365198135376,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
cloud,73-100,28,24.596874168940953,30.37491771153041,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
cloud,1-24,24,19.910510102907818,26.59796659151713,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
cloud,25-48,24,22.720545371373493,28.762624740600586,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
cloud,49-72,24,23.419576168060303,29.07480303446452,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
cloud,73-100,28,23.683370317731583,29.100423540387833,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
cloud,1-24,24,18.67980953057607,25.090249220530193,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
cloud,25-48,24,20.86097304026286,26.96593165397644,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
cloud,49-72,24,21.338231563568115,27.38582714398702,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
cloud,73-100,28,21.483089923858643,27.384229591914586,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
cloud,1-24,24,20.080143253008526,27.35397783915202,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
cloud,25-48,24,21.955501476923626,28.740228255589802,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
cloud,49-72,24,22.254302660624187,28.777308384577434,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
cloud,73-100,28,22.31675890513829,28.68930877958025,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
cloud,1-24,24,20.04943601290385,27.194685300191242,0c474d61-9e2a-5498-a267-d438d5203428,dongnai
cloud,25-48,24,22.149770975112915,28.843960523605347,0c474d61-9e2a-5498-a267-d438d5203428,dongnai
cloud,49-72,24,22.432230869928997,28.96807352701823,0c474d61-9e2a-5498-a267-d438d5203428,dongnai
cloud,73-100,28,22.70632471357073,29.0950745173863,0c474d61-9e2a-5498-a267-d438d5203428,dongnai
cloud,1-24,24,19.879151900609333,27.108063856760662,128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho
cloud,25-48,24,21.81176273028056,28.82014513015747,128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho
cloud,49-72,24,21.909117937088013,28.646593014399212,128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho
cloud,73-100,28,22.04814270564488,28.763522216251918,128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho
